LapNumber,DriverNumber,Team,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedAvg,ThrottleAvg,BrakeAvg,Year,Circuit,CircuitType,SessionType
6.0,44,Mercedes,96.582,30.779,42.664,23.139,123.25042906719774,36.37511561299184,0.330532212885154,2022,Monaco,Street,Qualifying
7.0,44,Mercedes,73.444,19.504,34.49,19.45,159.7052585041912,56.463166961602745,0.2650176678445229,2022,Monaco,Street,Qualifying
8.0,44,Mercedes,154.155,22.035,42.066,90.054,76.31426425852064,25.717464177376108,0.3611584327086882,2022,Monaco,Street,Qualifying
9.0,44,Mercedes,85.911,24.518,37.955,23.438,136.1537151499876,47.87699456115123,0.2900641025641026,2022,Monaco,Street,Qualifying
11.0,44,Mercedes,99.779,34.928,38.357,26.494,119.721600527524,35.71329956338681,0.2570281124497992,2022,Monaco,Street,Qualifying
13.0,44,Mercedes,99.852,36.936,40.295,22.621,119.80347243552002,36.72750272909397,0.2470277410832232,2022,Monaco,Street,Qualifying
14.0,44,Mercedes,85.008,22.364,40.408,22.236,138.32642886490393,41.55806763961661,0.3213728549141966,2022,Monaco,Street,Qualifying
15.0,44,Mercedes,72.843,19.269,34.352,19.222,162.60208275585487,56.70725798785714,0.2477396021699819,2022,Monaco,Street,Qualifying
16.0,44,Mercedes,95.386,25.063,45.852,24.471,122.32118207796076,30.6005162890806,0.2397743300423131,2022,Monaco,Street,Qualifying
18.0,44,Mercedes,85.987,25.173,38.958,21.856,137.37392645814077,45.61068405864141,0.3163418290854572,2022,Monaco,Street,Qualifying
19.0,44,Mercedes,89.065,19.176,40.211,29.678,134.3036944239191,40.68289117447401,0.2369942196531791,2022,Monaco,Street,Qualifying
20.0,44,Mercedes,97.17,26.9,45.581,24.689,122.52154757368304,31.639881062328683,0.2459677419354838,2022,Monaco,Street,Qualifying
21.0,44,Mercedes,72.595,19.272,34.231,19.092,160.43332938836733,54.13728593759625,0.2690909090909091,2022,Monaco,Street,Qualifying
23.0,44,Mercedes,96.277,31.998,41.303,22.976,122.64213533728122,36.39581566681432,0.2657534246575342,2022,Monaco,Street,Qualifying
24.0,44,Mercedes,84.051,22.478,38.248,23.325,141.34237580281737,44.66975263802991,0.3026941362916006,2022,Monaco,Street,Qualifying
25.0,44,Mercedes,72.56,19.142,34.23,19.188,163.00944736898924,56.78093177036211,0.2531645569620253,2022,Monaco,Street,Qualifying
27.0,44,Mercedes,85.071,25.897,38.261,20.913,137.72545245082372,47.84965002751512,0.3045454545454545,2022,Monaco,Street,Qualifying
28.0,44,Mercedes,92.152,19.304,48.837,24.011,127.59592368291251,38.34927094994742,0.2485632183908045,2022,Monaco,Street,Qualifying
1.0,5,Aston Martin,101.99,33.253,41.587,27.15,115.81123594471414,35.14689935447772,0.2704149933065595,2022,Monaco,Street,Qualifying
2.0,5,Aston Martin,76.944,20.468,35.851,20.625,153.69346920746335,47.93327224218093,0.2844974446337308,2022,Monaco,Street,Qualifying
3.0,5,Aston Martin,108.015,29.217,45.0,33.798,109.39914900611632,26.18244821447789,0.3019559902200489,2022,Monaco,Street,Qualifying
4.0,5,Aston Martin,74.945,20.219,34.907,19.819,156.63168645531564,49.33397548636675,0.2857142857142857,2022,Monaco,Street,Qualifying
6.0,5,Aston Martin,93.9,25.483,42.437,25.98,124.95491267653472,38.41297313904728,0.2910863509749303,2022,Monaco,Street,Qualifying
7.0,5,Aston Martin,82.762,19.645,39.825,23.292,140.9623643208194,40.9174434610412,0.3033707865168539,2022,Monaco,Street,Qualifying
8.0,5,Aston Martin,73.789,19.734,34.506,19.549,159.38869554168747,52.375232280729286,0.2735849056603773,2022,Monaco,Street,Qualifying
10.0,5,Aston Martin,97.331,28.468,37.982,30.881,121.9469063381387,41.19413151501461,0.290983606557377,2022,Monaco,Street,Qualifying
11.0,5,Aston Martin,73.313,19.537,34.331,19.445,162.26744873392238,52.77179780799503,0.2869875222816399,2022,Monaco,Street,Qualifying
13.0,5,Aston Martin,103.068,34.109,37.744,31.215,114.52961910200275,36.06904828271168,0.2807692307692307,2022,Monaco,Street,Qualifying
14.0,5,Aston Martin,73.134,19.484,34.342,19.308,161.6314402241772,54.12244507093745,0.2949640287769784,2022,Monaco,Street,Qualifying
15.0,5,Aston Martin,100.073,23.205,41.931,34.937,118.62770798006014,29.12058988860118,0.324,2022,Monaco,Street,Qualifying
16.0,5,Aston Martin,73.334,19.51,34.378,19.446,162.60107234553837,53.03948914555632,0.2677595628415301,2022,Monaco,Street,Qualifying
18.0,5,Aston Martin,93.114,31.098,40.301,21.715,126.84317838261052,39.16175303620173,0.3001383125864453,2022,Monaco,Street,Qualifying
19.0,5,Aston Martin,88.884,21.313,38.169,29.402,134.59067847316123,38.34402588728818,0.2857142857142857,2022,Monaco,Street,Qualifying
20.0,5,Aston Martin,72.613,19.337,34.096,19.18,163.50712241458157,52.701270759233154,0.2826086956521739,2022,Monaco,Street,Qualifying
22.0,5,Aston Martin,86.705,26.672,38.257,21.776,137.0157764724853,41.89783869055451,0.2714508580343214,2022,Monaco,Street,Qualifying
23.0,5,Aston Martin,85.143,20.875,37.177,27.091,136.4191579658099,43.1016807508768,0.231839258114374,2022,Monaco,Street,Qualifying
24.0,5,Aston Martin,72.732,19.487,34.085,19.16,162.11711101315157,53.6211305005418,0.2795698924731182,2022,Monaco,Street,Qualifying
26.0,5,Aston Martin,86.47,26.702,37.907,21.861,136.28906102678442,40.44108625227935,0.243531202435312,2022,Monaco,Street,Qualifying
27.0,5,Aston Martin,94.307,21.31,37.784,35.213,126.2508805215974,37.4808025461459,0.2824858757062147,2022,Monaco,Street,Qualifying
1.0,31,Alpine,102.115,29.959,43.337,28.819,116.48155474274348,35.0303327080777,0.3165562913907285,2022,Monaco,Street,Qualifying
2.0,31,Alpine,91.906,24.318,45.773,21.815,128.591755830961,37.11089015752738,0.3438848920863309,2022,Monaco,Street,Qualifying
3.0,31,Alpine,74.711,19.752,35.083,19.876,158.14439232540275,52.65828076007001,0.3079584775086505,2022,Monaco,Street,Qualifying
4.0,31,Alpine,94.576,24.998,45.123,24.455,125.67259065097473,34.4664666392332,0.2937062937062937,2022,Monaco,Street,Qualifying
5.0,31,Alpine,74.129,19.794,34.709,19.626,159.9995987409425,53.98546075780293,0.2714025500910746,2022,Monaco,Street,Qualifying
7.0,31,Alpine,107.276,33.176,46.857,27.243,109.8489160306095,32.744770302320134,0.3035264483627204,2022,Monaco,Street,Qualifying
9.0,31,Alpine,105.327,33.015,38.286,34.026,113.3792285549484,41.87893159681813,0.2703379224030037,2022,Monaco,Street,Qualifying
10.0,31,Alpine,72.848,19.37,34.193,19.285,162.95777494429862,55.62721214510324,0.3284936479128856,2022,Monaco,Street,Qualifying
12.0,31,Alpine,92.847,25.292,37.995,29.56,126.7529336120246,40.62718706492268,0.27,2022,Monaco,Street,Qualifying
13.0,31,Alpine,73.055,19.331,34.381,19.343,162.5049463459425,55.41136289163202,0.3065693430656934,2022,Monaco,Street,Qualifying
15.0,31,Alpine,99.711,26.223,46.062,27.426,119.40377101526904,36.38324363621815,0.3071895424836601,2022,Monaco,Street,Qualifying
16.0,31,Alpine,72.528,19.294,34.084,19.15,162.9021860203998,54.52625037623954,0.3114754098360656,2022,Monaco,Street,Qualifying
18.0,31,Alpine,88.879,26.813,40.351,21.715,132.85686462246858,43.99294963336709,0.3037037037037037,2022,Monaco,Street,Qualifying
19.0,31,Alpine,73.047,19.371,34.168,19.508,160.48703463523697,54.69151651863655,0.3213644524236984,2022,Monaco,Street,Qualifying
21.0,31,Alpine,103.523,25.425,41.452,36.646,114.3102229997325,37.201000031418914,0.2923076923076923,2022,Monaco,Street,Qualifying
1.0,22,AlphaTauri,96.949,30.099,38.524,28.326,121.31042592645798,38.67032106233253,0.209700427960057,2022,Monaco,Street,Qualifying
2.0,22,AlphaTauri,75.746,20.181,35.653,19.912,156.24811309213516,51.56101055112797,0.2707275803722504,2022,Monaco,Street,Qualifying
3.0,22,AlphaTauri,105.518,26.225,44.365,34.928,112.59587114263952,30.41908866245241,0.2323232323232323,2022,Monaco,Street,Qualifying
4.0,22,AlphaTauri,74.594,20.028,34.909,19.657,156.9303644826201,54.262475613350645,0.2977624784853701,2022,Monaco,Street,Qualifying
6.0,22,AlphaTauri,99.71,32.622,39.834,27.254,118.93083836298484,36.57727858997857,0.2352150537634408,2022,Monaco,Street,Qualifying
8.0,22,AlphaTauri,103.787,32.81,37.048,33.929,115.00186401294935,36.54819141629804,0.2121212121212121,2022,Monaco,Street,Qualifying
9.0,22,AlphaTauri,73.11,19.491,34.17,19.449,161.60487650831746,54.816556616469285,0.2867513611615245,2022,Monaco,Street,Qualifying
11.0,22,AlphaTauri,92.144,29.96,37.639,24.545,128.1236207266636,41.24805518359643,0.1865136298421807,2022,Monaco,Street,Qualifying
12.0,22,AlphaTauri,73.841,19.554,34.709,19.578,159.8112251366502,53.88138542780379,0.2491039426523297,2022,Monaco,Street,Qualifying
13.0,22,AlphaTauri,96.172,24.267,44.805,27.1,123.0030565575945,33.449560374578795,0.2112482853223594,2022,Monaco,Street,Qualifying
14.0,22,AlphaTauri,73.675,19.549,34.582,19.544,160.83796132508633,54.18333366888734,0.2623853211009174,2022,Monaco,Street,Qualifying
16.0,22,AlphaTauri,94.623,26.003,41.975,26.645,126.086769196699,38.83795660016053,0.1983695652173913,2022,Monaco,Street,Qualifying
17.0,22,AlphaTauri,72.797,19.342,34.213,19.242,163.5879215159033,56.59801456805516,0.2548672566371681,2022,Monaco,Street,Qualifying
18.0,22,AlphaTauri,116.928,40.956,49.75,26.222,101.66291957741788,28.79313601154446,0.2170978627671541,2022,Monaco,Street,Qualifying
19.0,22,AlphaTauri,73.029,19.453,34.263,19.313,161.81866175976634,55.38376684175044,0.2666666666666666,2022,Monaco,Street,Qualifying
1.0,77,Alfa Romeo,98.891,28.95,44.218,25.723,120.96153526902204,36.83157905095279,0.2861035422343324,2022,Monaco,Street,Qualifying
2.0,77,Alfa Romeo,75.856,20.105,35.502,20.249,154.6905958557525,49.62354542852858,0.3374558303886926,2022,Monaco,Street,Qualifying
3.0,77,Alfa Romeo,123.418,28.774,59.115,35.529,95.97572492460785,22.41898671092629,0.2998932764140875,2022,Monaco,Street,Qualifying
5.0,77,Alfa Romeo,94.315,28.187,40.11,26.018,126.22644804939158,37.357355005799086,0.2905500705218617,2022,Monaco,Street,Qualifying
6.0,77,Alfa Romeo,73.541,19.845,34.459,19.237,161.29281611117153,54.528003347653694,0.3005671077504726,2022,Monaco,Street,Qualifying
8.0,77,Alfa Romeo,97.924,36.833,38.357,22.734,124.06451276678824,35.58336233384902,0.2652232746955345,2022,Monaco,Street,Qualifying
10.0,77,Alfa Romeo,93.283,26.98,40.222,26.081,127.958541728444,37.42288342615864,0.283072546230441,2022,Monaco,Street,Qualifying
11.0,77,Alfa Romeo,73.49,19.561,34.6,19.329,159.86811090721778,52.713094597972336,0.3243243243243243,2022,Monaco,Street,Qualifying
12.0,77,Alfa Romeo,104.527,29.198,51.109,24.22,112.95727564926383,30.80185130507136,0.301404853128991,2022,Monaco,Street,Qualifying
13.0,77,Alfa Romeo,73.261,19.485,34.489,19.287,160.23056547427228,54.3166661858583,0.2929475587703435,2022,Monaco,Street,Qualifying
15.0,77,Alfa Romeo,109.814,35.087,49.827,24.9,106.89098615363017,30.36514206579656,0.2867469879518072,2022,Monaco,Street,Qualifying
16.0,77,Alfa Romeo,72.909,19.31,34.445,19.154,160.86594018267817,54.22537390831118,0.316546762589928,2022,Monaco,Street,Qualifying
2.0,20,Haas F1 Team,77.061,20.698,36.048,20.315,153.9677145796051,49.81172050006309,0.3017543859649123,2022,Monaco,Street,Qualifying
3.0,20,Haas F1 Team,103.81,26.085,46.052,31.673,112.51312270175218,32.519037280884646,0.301143583227446,2022,Monaco,Street,Qualifying
4.0,20,Haas F1 Team,74.743,19.851,34.97,19.922,156.88424511913468,52.47980651980192,0.2682926829268293,2022,Monaco,Street,Qualifying
6.0,20,Haas F1 Team,86.317,25.785,38.071,22.461,135.2381167764138,42.17400762171571,0.2458015267175572,2022,Monaco,Street,Qualifying
7.0,20,Haas F1 Team,89.397,21.663,41.836,25.898,131.99155704408113,36.65162268446193,0.2819767441860465,2022,Monaco,Street,Qualifying
8.0,20,Haas F1 Team,73.069,19.506,34.316,19.247,164.14478900327,54.32473224091389,0.2789855072463768,2022,Monaco,Street,Qualifying
9.0,20,Haas F1 Team,99.919,24.236,42.362,33.321,118.7288505811858,29.89509595680068,0.2855191256830601,2022,Monaco,Street,Qualifying
12.0,20,Haas F1 Team,85.391,24.803,38.367,22.221,138.24897936009702,42.44226108680084,0.2600619195046439,2022,Monaco,Street,Qualifying
13.0,20,Haas F1 Team,84.556,22.359,37.908,24.289,140.00391826974408,43.6292469068153,0.2711598746081505,2022,Monaco,Street,Qualifying
14.0,20,Haas F1 Team,73.144,19.241,34.429,19.474,160.7425350404927,54.46674711903622,0.2727272727272727,2022,Monaco,Street,Qualifying
16.0,20,Haas F1 Team,89.811,25.734,40.691,23.386,131.9651133499955,36.680006402994586,0.2543103448275862,2022,Monaco,Street,Qualifying
17.0,20,Haas F1 Team,89.884,23.072,39.016,27.796,132.27482260683686,38.63882537135721,0.256150506512301,2022,Monaco,Street,Qualifying
18.0,20,Haas F1 Team,72.921,19.406,34.037,19.478,163.149903713345,53.50954516900436,0.2976406533575317,2022,Monaco,Street,Qualifying
19.0,20,Haas F1 Team,99.568,24.547,48.342,26.679,118.7040262750374,28.37986704322569,0.2673656618610747,2022,Monaco,Street,Qualifying
1.0,3,McLaren,98.155,30.334,40.316,27.505,121.45749701729828,36.201168892081306,0.1619718309859155,2022,Monaco,Street,Qualifying
2.0,3,McLaren,75.561,20.275,35.341,19.945,157.83460461254532,49.43087872027668,0.231686541737649,2022,Monaco,Street,Qualifying
3.0,3,McLaren,106.509,24.809,44.069,37.631,112.19798858459107,26.99733978953843,0.13375,2022,Monaco,Street,Qualifying
4.0,3,McLaren,74.64,19.973,35.032,19.635,157.83901428161894,50.8559790436786,0.2482876712328767,2022,Monaco,Street,Qualifying
5.0,3,McLaren,100.519,24.319,46.004,30.196,119.71084968825554,30.341995184983453,0.1453566621803499,2022,Monaco,Street,Qualifying
6.0,3,McLaren,74.062,19.781,34.776,19.505,160.18912073151384,53.03043952769103,0.2343173431734317,2022,Monaco,Street,Qualifying
8.0,3,McLaren,105.956,26.815,49.349,29.792,110.50458161078454,31.06853892266336,0.1818181818181818,2022,Monaco,Street,Qualifying
10.0,3,McLaren,101.675,29.158,40.196,32.321,116.58237083565982,31.27677546203361,0.1525423728813559,2022,Monaco,Street,Qualifying
11.0,3,McLaren,73.338,19.446,34.675,19.217,162.31833275542505,52.50561800406843,0.25,2022,Monaco,Street,Qualifying
13.0,3,McLaren,102.106,30.187,40.7,31.219,115.3766276830073,30.91731121480793,0.1316129032258064,2022,Monaco,Street,Qualifying
14.0,3,McLaren,74.544,19.657,35.086,19.801,158.06651755154363,49.98022175941565,0.2633451957295373,2022,Monaco,Street,Qualifying
15.0,3,McLaren,98.781,23.593,47.185,28.003,120.16630962196518,26.45083591635427,0.160377358490566,2022,Monaco,Street,Qualifying
17.0,3,McLaren,85.574,25.374,38.721,21.479,134.93964415826073,40.01618298857706,0.1933534743202417,2022,Monaco,Street,Qualifying
18.0,3,McLaren,73.067,19.405,34.373,19.289,161.0339184856662,51.97515683115494,0.2565905096660808,2022,Monaco,Street,Qualifying
19.0,3,McLaren,93.747,24.461,44.256,25.03,127.2485757549107,30.17344457693136,0.145631067961165,2022,Monaco,Street,Qualifying
20.0,3,McLaren,72.964,19.447,34.357,19.16,161.70076418736303,51.12973105370886,0.266304347826087,2022,Monaco,Street,Qualifying
1.0,47,Haas F1 Team,93.208,28.628,40.833,23.747,126.32839488816715,37.43837328828336,0.2579250720461095,2022,Monaco,Street,Qualifying
2.0,47,Haas F1 Team,76.997,20.762,36.091,20.144,152.4505752749695,48.88374729075151,0.312829525483304,2022,Monaco,Street,Qualifying
3.0,47,Haas F1 Team,98.05,24.91,43.124,30.016,120.84583186195916,28.650640417446294,0.2436069986541049,2022,Monaco,Street,Qualifying
5.0,47,Haas F1 Team,94.779,28.773,41.936,24.07,124.46494302891044,33.240099695369906,0.2638888888888889,2022,Monaco,Street,Qualifying
6.0,47,Haas F1 Team,84.225,22.183,39.34,22.702,139.45577558875678,41.28318129740203,0.3188854489164087,2022,Monaco,Street,Qualifying
7.0,47,Haas F1 Team,73.469,19.545,34.554,19.37,162.11562625074305,52.53264830236821,0.325497287522604,2022,Monaco,Street,Qualifying
8.0,47,Haas F1 Team,94.699,23.943,43.353,27.403,124.36382592415455,25.272818969627945,0.2539229671897289,2022,Monaco,Street,Qualifying
11.0,47,Haas F1 Team,92.895,27.143,43.507,22.245,126.525800075617,34.56080275239933,0.28125,2022,Monaco,Street,Qualifying
12.0,47,Haas F1 Team,84.021,21.773,38.644,23.604,141.26570707539662,42.81607735196238,0.3048973143759874,2022,Monaco,Street,Qualifying
14.0,47,Haas F1 Team,90.938,26.848,40.755,23.335,129.86731848906734,35.3766443858414,0.2591549295774648,2022,Monaco,Street,Qualifying
15.0,47,Haas F1 Team,91.674,23.171,40.343,28.16,129.8045540204453,36.6932622124996,0.2627840909090909,2022,Monaco,Street,Qualifying
16.0,47,Haas F1 Team,73.081,19.297,34.393,19.391,161.72429254270926,52.12997615640088,0.3034734917733089,2022,Monaco,Street,Qualifying
1.0,23,Williams,95.122,29.017,42.298,23.807,126.23721612636918,33.83095027766678,0.2705382436260623,2022,Monaco,Street,Qualifying
2.0,23,Williams,77.334,20.8,36.333,20.201,151.89861890854695,46.306153706946986,0.2952548330404217,2022,Monaco,Street,Qualifying
3.0,23,Williams,95.791,25.836,44.872,25.083,124.2135390241253,30.27585571038377,0.2808219178082192,2022,Monaco,Street,Qualifying
4.0,23,Williams,75.26,20.115,35.365,19.78,156.64535797691963,48.95172479389408,0.2987910189982729,2022,Monaco,Street,Qualifying
5.0,23,Williams,96.618,25.51,45.026,26.082,123.9242771898378,29.726624670074138,0.290983606557377,2022,Monaco,Street,Qualifying
6.0,23,Williams,74.798,19.874,35.202,19.722,156.84439438398317,47.6669885165006,0.3100358422939068,2022,Monaco,Street,Qualifying
7.0,23,Williams,113.854,25.816,41.615,46.423,101.208508139396,25.341485412270803,0.3352735739231665,2022,Monaco,Street,Qualifying
8.0,23,Williams,95.25,27.397,43.984,23.869,124.77955636791202,33.45434779945936,0.2709766162310866,2022,Monaco,Street,Qualifying
9.0,23,Williams,73.626,19.58,34.761,19.285,163.47841795818553,51.7375927601751,0.3327338129496403,2022,Monaco,Street,Qualifying
10.0,23,Williams,103.797,28.904,42.179,32.714,114.94637809731591,27.37124656808877,0.2827225130890052,2022,Monaco,Street,Qualifying
12.0,23,Williams,95.621,27.707,44.492,23.422,124.77804340932964,34.35901147579198,0.2882758620689655,2022,Monaco,Street,Qualifying
13.0,23,Williams,73.611,19.518,34.728,19.365,160.81748857489043,50.594039603987326,0.300177619893428,2022,Monaco,Street,Qualifying
1.0,10,AlphaTauri,98.5,29.319,40.466,28.715,119.46382046708796,38.18082067889163,0.2604456824512535,2022,Monaco,Street,Qualifying
2.0,10,AlphaTauri,87.589,21.815,42.386,23.388,133.1594211375141,42.02721878893247,0.2704309063893016,2022,Monaco,Street,Qualifying
3.0,10,AlphaTauri,75.492,20.321,35.102,20.069,155.3017085390274,53.25412144950459,0.2724077328646748,2022,Monaco,Street,Qualifying
4.0,10,AlphaTauri,100.025,31.094,45.69,23.241,119.3190777346341,35.832539155382854,0.2263906856403622,2022,Monaco,Street,Qualifying
5.0,10,AlphaTauri,73.66,19.71,34.553,19.397,157.84399057405764,53.93431859032336,0.2486187845303867,2022,Monaco,Street,Qualifying
7.0,10,AlphaTauri,99.222,28.247,40.798,30.177,120.35913297690266,38.23701129665276,0.2772543741588156,2022,Monaco,Street,Qualifying
9.0,10,AlphaTauri,98.79,26.945,39.192,32.653,120.7310437079914,40.966787924418064,0.2034574468085106,2022,Monaco,Street,Qualifying
1.0,18,Aston Martin,105.569,28.75,43.061,33.758,113.03648987133631,32.42479275170912,0.3341836734693877,2022,Monaco,Street,Qualifying
2.0,18,Aston Martin,76.034,20.335,35.773,19.926,154.73333805610812,50.708117668420336,0.3048780487804878,2022,Monaco,Street,Qualifying
3.0,18,Aston Martin,92.764,25.24,45.238,22.286,127.20574629000532,30.469881418245965,0.2857142857142857,2022,Monaco,Street,Qualifying
4.0,18,Aston Martin,74.718,19.858,35.001,19.859,157.81656895182505,51.68020753073391,0.3085106382978723,2022,Monaco,Street,Qualifying
6.0,18,Aston Martin,86.683,26.761,38.745,21.177,135.43667851868872,38.84233228942532,0.3071104387291982,2022,Monaco,Street,Qualifying
